author,message,timestamp
@phamthanh7550,???,36:29
@theshy6715,2T = TT = Tấn Trung :)))),36:33
@thinhangtruong2405,ekip ? :)),36:33
@HoangDuong-rh8fj,?????????????,36:33
@not3pig901,?,36:34
@MinhThien0310,xạo l,36:35
@HieuNguyen2307,Bợ dsai,36:35
@buitien3477,???,36:35
@nguyen.tien.dat.0825,tựa?,36:35
@quocanh5115,ba roi,36:36
@nguyenang9667,?,36:36
@beohoang4948,bợ,36:36
@quanninhquoc9190,?????,36:36
@han7517,:)))),36:36
@khanh5457,Tựa :))),36:36
@congminhtran6285,BỢ ??,36:37
@ThanhLe-mj2in,:))),36:37
@TusNguyen-185,???,36:37
@ajinnajin4501,Crooked,36:38
@tttu3590,ghê,36:38
@quanphamhong246,?????,36:38
@11-inhvananhuc28,rồng con,36:41
@djruiby,??,36:41
@minhnhatnguyen8088,?????,36:41
@Too.f,:))),36:41
@quyenton07,??,36:41
@haithai8836,tưa ??,36:41
@taihuyhoang1770,?????,36:42
@tungchel,???,36:42
@10.th.12,?,36:42
@HoangMinh-eb9kn,?,36:42
@TrungNguyen-wm1vv,???,36:44
@duylonghoangnguyen6934,?,36:45
@bachvo7880,chuyên vl ,36:46
@HoangTran-ge8yc,ác,36:46
@nhandaothien19,dao gon na gon :)),36:47
@levanbao2022,giao quan na gon>??????????,36:48
@phucle9955,quỷ đá :)),36:50
@longhucau8495,nâng bi,36:53
@meaning1ess,big bang con,36:53
@shutyoudown_ld,crooked??,36:55
@dtsnake627,T Dragon,36:55
@goganglaongcuongcan13thang89,hahah,36:56
@shin.thuthachfreefire,ác,36:56
@montenegro72,G Dragon = Tấn Trung ???,36:59
@hungbui-ki8cz,BAMMMMM,36:59
@Vl.Makarov,Giun đất,37:01
@baotoannguyen8452,ác,37:03
@linhnguyen273,t.o.p sa đéc,37:03
@khangpt7043,fact: GD lớn hơn Aba 1 tuổi @@,37:03
@nhatdesuhoang54,crooked,37:04
@trufnnguyen1902,trade lỗ,37:04
@Ducphanminh1006,Dơ =)),37:04
@toco6063,lời ,37:08
@trieutran5019,chưỡng lãi dữ há =))),37:09
@duydxhp,lãi ,37:10
@angnguyenhai3700,trade ac,37:11
@nguyentrivu7661,???,37:11
@ajinnajin4501,Bài Crooked đúng hay luôn,37:12
@nghianguyen3654,lãi to,37:13
@taihuyhoang1770,Q ???,37:21
@namphan1463,mid gap,37:21
@dtsnake627,trao đổi lời quá,37:29
@anghuybach5073,:)))),37:29
@Krbusan1,ây âyy âyy,37:30
@buitien3477,có,37:31
@atNguyen-oe2qq,ê ?,37:31
@giangbui5172,ê,37:31
@TrungNguyen-wm1vv,Có nói,37:31
@kawaguchimeijin51,factos,37:31
@AnhNguyen-oo2ym,ê,37:31
@peterscrown1291,Lộ,37:31
@amane7736,Trắc hết máu ,37:33
@connhoc9355,mnsd cay ha,37:33
@shin.thuthachfreefire,ê ê,37:33
@11-inhvananhuc28,factos,37:33
@trungtran057,ê,37:34
@nghiathangduongvan7238,lose ;)),37:37
@Đứcanhchu9,sa tị đi bộ vuốt râu,37:38
@etran9035,Hha,37:38
@jonconno4802,ê ê,37:39
@dwuongne7823,?,37:39
@vcv231,có,37:39
@baonguyen-0792,Factos,37:44
@Shadow-jj8fk,:),37:47
@nguyenvanminh2572,ẩu nha m,37:47
@hoangtung521,GBa chicken,37:50
@Ducphanminh1006,Vc né ác z,37:51
@xuancuong7630,non,37:57
@khangpt7043,nu,37:57
@huuatauduong1225,gà,37:57
@uongtam2315,non,37:57
@uchieunguyen587,có,37:57
@nmn8037,ác,37:59
@Đồng2oxit,non,37:59
@nghiado8085,non,38:00
@sofmthe2807,non,38:01
@nguyenquocnamanh7862,shiba,38:03
@laivanminh2610,Tham lam,38:03
@Linglingzi323,la to qua,38:06
@minhnhatnguyen8088,:))),38:06
@YosenKhoa2002,nonnnnnnn,38:06
@ObitoUchiha-ms6xt,Tham,38:07
@nguyentrivu7661,gmn,38:07
@nghiathangduongvan7238,có nha ,38:07
@trufnnguyen1902,clm ,38:08
@shin.thuthachfreefire,nu,38:08
@trunghaitran3652,=)))))),38:08
@peterscrown1291, Haha,38:09
@TusNguyen-185,:)))),38:09
@Yerii724,non,38:09
@10.th.12,=)))))))))))))))),38:09
@hyrui6841,tham,38:09
@beohoang4948,lol dnt,38:12
@vietphanvan7447,=)))),38:13
@theshy6715,=))))))))),38:13
@DuyHoang-tf8ek,ê,38:13
@vinhquyduong6657,chuẩn :)),38:13
@HoangDuong-rh8fj,:)))),38:15
@ttb-trinhtribach6,3T :))),38:18
@tiendatmtd,G Hói,38:21
@perchenfa,:))),38:22
@AnhNguyen-oo2ym,3T,38:22
@son7494,3T ha,38:23
@tuantranquoc7304,tham nè,38:24
@macheri-Je-taime,3T,38:25
@ThienNguyen-xh1ie,:))),38:25
@goganglaongcuongcan13thang89,#thần tượng 2T,38:25
@dungquoc9484,bằng tđn đc ngài,38:25
@HuyChe1999,3T,38:26
@kietpham7182,ác,38:37
@gutchopem529,ác,38:38
@Ducphanminh1006,Farm cháy z,38:42
@nghiathangduongvan7238,3T hả ;))),38:42
@vuongquocanh1006,ác,38:43
@TrungNguyen-wm1vv,Ác,38:49
@hj3u126,+69,38:51
@ngoclong6705,ác,38:51
@k489rhum8,kinh,38:51
@thanhhieunguyen8915,gheee,38:52
@tuantranquoc7304,tấn trung = 2 t,38:52
@bachtran934,+69,38:52
@quanphamhong246,+69,38:53
@angnguyenhai3700,ac,38:53
@ThắngND-0106,:)))),38:53
@duong8816,lộ,38:57
@nhat_minh2001,SMOOTH,38:58
@thaivu10,=)))))))))))))))),38:58
@AnhNguyen-oo2ym, +69,38:58
@ThaiHoangnekcon,+69,38:58
@thienchip2847,:)),38:59
@HoangDuong-rh8fj,+69,38:59
@dungtrantien5711,ác,38:59
@son7494,teehee,38:59
@LinhdaraManga,+69,38:59
@tienlemanh7103,+69,38:59
@11-inhvananhuc28,bam,38:59
@phonghoai385,nhất Khang,38:59
@duyviet5801,+69,38:59
@khoatran3075,clm =)),38:59
@dangvanky1350,+69,39:00
@tanloc7700,+69,39:00
@nguyentrivu7661,+69,39:00
@thanhvinhang5291,???,39:00
@montenegro72,Donate ghê,39:01
@khangpt7043,teehee,39:01
@ObitoUchiha-ms6xt,+69,39:01
@minhnhatnguyen8088,:))))),39:01
@huynhaiphuoc7328,+69,39:01
@xuandung3471,+69,39:01
@satboi,+69,39:01
@ManhNguyen-mb2xc,+69,39:02
@minhnguyenquang6121,+69,39:02
@nhatttminhh2229,+69,39:02
@binhtran-dq2db,+69,39:02
@thanhtranhan8003,+69,39:02
@quyhi7378,+69,39:02
@nguyennhuttruong428,+69,39:03
@kentry2439,+69,39:03
@mainyasuo200nam5,fan 2T ảo 2T cầm ryze vào rank ,39:03
@nguyensinhhung8149,+69,39:07
@MinhTran-yb3dd,)),39:09
@TrieuQuocTrung,Ác vc,39:09
@nghiathangduongvan7238,+69 :)),39:10
@datdo4758,=))),39:18
@ti.proteios9513,m cay,39:19
@nguyenang9667,ác,39:21
@anhkhanguyenhuynh4960,=)))))),39:21
@xuancuong7630,quá đà,39:22
@tran1933,:ĐĐĐ,39:23
@nguyenchitai4558,:)))))))))))),39:23
@namphuong853,:))),39:25
@uchieunguyen587,:)))))),39:25
@duydxhp,=))))000,39:25
@giangbui5172,=))))),39:25
@thanhhieunguyen8915,::)),39:25
@perchenfa,:))),39:27
@hphamlala,chửi ác =)),39:27
@nguyenquocnamanh7862,cay,39:28
@tatvu777,=)),39:33
@nguyentrivu7661,chửi dữ z,39:35
@leloc3388,=)))),39:35
@minhquannguyen6755,TT Tan Trung?,39:41
@NamNguyen-yr4ne,ác,39:43
@phucle9955,2t là tt :)),39:43
@kietpham7182,ác,39:44
@angnguyenhai3700,ac,39:46
@Ducphanminh1006,Má 2T cháy z ,39:47
@longluong2580,vcl,39:56
@satboi,dơ,39:56
@11-inhvananhuc28,vẽ ác,39:56
@nghiathangduongvan7238,:))),39:56
@vietphanvan7447,=)))))),39:57
@trongnguyen0638,=)) ,40:00
@ThienNguyen-qe6is,:)),40:03
@anhquoc7613,haaha\,40:03
@nguyentrivu7661,:))),40:03
@huymai201,3T = trương tuấn tú,40:09
@montenegro72,Khinh sea games ?,40:11
@neofriendchannel3132,Đúng ,40:12
@TrieuQuocTrung,=))))) chiến ,40:13
@nguyenthanhcang1483,đúng :)),40:17
@hj3u126,đúng ?,40:20
@taivomanh6745,có cl,40:20
@peterscrown1291,Ác,40:28
@walkergin1584,ác,40:30
@DangSon_02,ác,40:30
@binhnguyenuc1522,ác,40:30
@angnguyenhai3700,ac,40:30
@dangvanky1350,Ác,40:30
@apitteam3620,Ac,40:31
@tailoc2658,acc,40:31
@hungtong8986,ác,40:31
@tối-nay-thua-mai-nhảy-cầu,ác,40:31
@BinhThanh-bp8ck,ác,40:36
@phulevan5589,ghê,40:36
@lesang2601,nam cuc,40:36
@hongnhanpham2601,ác,40:36
@dwuongne7823,ác ,40:37
@ObitoUchiha-ms6xt,Ac,40:37
@tuanngo4850,ác,40:37
@PuBi1512,ácccc,40:37
@hoangphu7700,2T ác,40:37
@cuongkan8699,Ác,40:37
@vulinh106,ác,40:37
@laivanminh2610,:))),40:38
@anhmuon2670,ác,40:38
@kietpham7182,nam,40:38
@sonthieutan1598,nam,40:38
@Coldn2002,2,40:38
@quynguyen4828,ác,40:38
@lordofdev8728,nam cực,40:38
@Yerii724,ác,40:39
@amane7736,???????????,40:39
@Phuiuthaonhu,nam cực,40:39
@23-chauthegiahuy63,ac,40:39
@DuyNguyen-dy2tr,cực cúc,40:39
@anhsonluu7763,nam cực,40:39
@Đồng2oxit,nam,40:39
@TanNguyen-go5mm,nam cực,40:40
@manhduc3112,nam,40:40
@hoangduong1412,nam ,40:40
@joseph8842-s5m,nam,40:40
@etran9035,o,40:41
@diepbahuy5580,:)),40:41
@vulam6274,nam,40:41
@quangminhtran3213,nam ?,40:41
@hieupro2501,giỏi,40:41
@tholuuminh1737,nam cuc,40:41
@nhathoang3264,???,40:41
@sanglephuoc3551,ác,40:42
@lenhatphat351,?,40:45
@HuyChe1999,clm :)),40:45
@hang.hang1789,nam,40:46
@ihavenoenenmies,????,40:46
@tranhien4488,Ghê,40:46
@vivu7133,Nam,40:46
@tiennguyenminh2372,nam cực,40:46
@AnhTran-kf6tg,ác,40:46
@xuancuong7630,nắng cực,40:47
@trungtran057,???? huề vốn,40:47
@neofriendchannel3132,?????,40:47
@excalibur9471,nói như không nói.,40:47
@quanphamhong246,nắng cực lạnh,40:47
@haithai8836,ác,40:47
@thanhvinhang5291,biết đ đâu,40:47
@beohoang4948,dốt,40:47
@kentry2439,nam cực lạnh hơn nha,40:47
@TuanNguyen-zy4ug,ác,40:48
@tiendatmtd,nào lạnh hơn,40:48
@huynhbiker9508,sa tị,40:49
@hiroxxx21,sa tị,40:51
@HoangTran-ge8yc,nam cực,40:51
@montenegro72,Siuuuuu,40:51
@phantrungphuc7737,nam cực,40:51
@hisun8544,Nam,40:54
@nguyentronghieu2003,e e e,40:54
@QueenFoxSilver,cực cúc,40:54
@duyhoang4447,Ngài Ba Gà,40:55
@minh115,ác,40:55
@nguyenthanhcang1483,nào lạnh hơn mà,40:55
@dinhhieu0201,nhưng cái nào lạnh hơn,40:55
@baodonnguyen8919,si lùn,40:55
@meaning1ess,sa tị,40:55
@visor8811,nắng cực,40:56
@nguyenvanminh2572,fatos,40:56
@NamNguyen-yr4ne,jg?,40:57
@tienvu9510,Messi,40:58
@KhoiNguyen-sl4co,cực bắc thì sao anh,40:58
@giangang5105,ngta hỏi cái nào lạnh hơn ,40:58
@natto8035,nắng cực nó lại nóng này ạ,40:59
@HungNguyen-fh5cx,ác,41:11
@ObitoUchiha-ms6xt,Sa ti,41:12
@ttb-trinhtribach6, nắng cực đâu có lạnh >>>>,41:13
@hieubiethemmoingay,học 2 ngài 2t há,41:16
@tienlemanh7103,":))) chết mẹ rồi, chồng chị dung",41:17
@ThazhNam,hola sủi phan,41:17
@khanhnam1471,chú dũng ct =))) ,41:18
@hj3u126,ác,41:20
@lordofdev8728,dũng bất lực,41:20
@Coldn2002,si ta. ri do~,41:23
@Huuthang1508,Kkkkk,41:24
@DangSon_02,:)),41:25
@phamhunganh3384,ve deo ve,41:25
@kankansololeveling,máy quét,41:25
@hoanghuuthien8855,???,41:25
@anghuybach5073,da map,41:25
@phamthanh7550,????,41:25
@walkergin1584,nó đá,41:25
@luattrinh9205,?,41:25
@xuancuong7630,??,41:26
@ntgaming2509,đá haha,41:26
@sun-gz9fp,may quyet,41:26
@montenegro72,???,41:26
@gymplusofficial8455,:)),41:26
@trungtheshy4902,máy quét,41:26
@SofD_Lawrence,:)),41:26
@DennyRoseOfficial,tệ,41:26
@22.nguyenthanhnhan45,:))) ,41:26
@loop4893,non,41:26
@quynguyen4828,;000,41:26
@sbtcboa9782,Ớ,41:26
@nguyentrivu7661,non ,41:27
@goganglaongcuongcan13thang89,đá máp,41:27
@hoangtung521,con chim non ,41:27
@-VoHoangPhong,đá,41:27
@w1ckest,đá stream,41:27
@truongg4915,Đá ,41:27
@nghiakun1012,dia map a',41:27
@minhuc1723,máy quét,41:27
@BinhDoisme,=))),41:27
@theunluckiii,da stream,41:27
@tran1933,đá stream ,41:27
@nguyenquocat3572,ơ,41:27
@thanhvinhang5291,gà ,41:28
@HuyTran-gg1pd,da chim roi`,41:30
@minhmai0727,đá stream,41:30
@khanh5457,Đá Stream,41:30
@tienhai5157,da map,41:30
@quyenton07,đá stream r,41:30
@nguyenxuankhang4707,Đó là lí do m k xem đá banh đó,41:30
@kietpham7182,đá stream,41:30
@peterscrown1291,Ơ,41:30
@atNguyen-oe2qq,ơ,41:30
@TULE-mx9kt,đá stream,41:30
@levanquoc8657,đá,41:30
@nguyenphuc2192,đá stream,41:31
@nguyenquocnamanh7862,???,41:31
@trunghaitran3652,đá chym ,41:31
@tailoc2658,may quet,41:31
@TạĐìnhĐề_TM48A,nó đá,41:31
@LocNguyen-ui4rc,Máy quét,41:32
@LinhdaraManga,nó đá map rồi ,41:32
@longphily5054,đá ,41:32
@hiep5059,clm,41:32
@vinhquyduong6657,:)),41:34
@baoduongtrung9342,đá stream r,41:34
@hiếuchelsea92,máy quét,41:34
@TrieuQuocTrung,???=))))),41:35
@ytcuatv7622,da,41:36
@triuc5000,nó đá,41:37
@kientrung3150,nó địa,41:37
@khanhtoan02,đá chim,41:38
@onglamnguyen837,đá máp,41:38
@beohoang4948,nó đá stream xog vô ,41:38
@yasuo2k1,mà đứng đó chi,41:38
@dungtrantien5711,",sdy ưuryd",41:38
@CamTuHuynh_2004,đá stream,41:38
@haingoc1910,no da m,41:40
@hieuphan8154,:)))) bị blue giết ??,41:40
@k489rhum8,đá stream,41:40
@angnguyenhai3700,ac:)),41:40
@vivu7133,đá stream =)))),41:42
@nhathoang3264,????,41:42
@runningman6496,quét,41:43
@theshy6715,Đá chim thầy ơi ,41:43
@nghiephoang3779,Đá tream,41:43
@capta1nfurii,đá ha,41:44
@ruoi3608,da stream roi,41:45
@teociuler2837,Con mắt tím chà bá,41:45
@namphuong853,có mắt,41:45
@attran604,Mn ơi dnt để đc đọc cmt là ở đâu z,41:47
@meaning1ess,kick stream,41:48
@HungNguyen-fh5cx,đá chym ,41:48
@AnhVu047,Đá rồi,41:49
@Pigows0411,nó cướp blue,41:49
@phuthien3804,da steam r,41:49
@phuochuynh4105,:))),41:50
@minhnhatnguyen8088,đá stream,41:52
@diepbahuy5580,clm :)),41:53
@buitien3477,factossss,41:58
@ttb-trinhtribach6,non,41:58
@ThaiHoangnekcon,=))))00,41:59
@BaoLe-yj8rs,??,42:00
@goganglaongcuongcan13thang89,factors,42:00
@hesoyam7402,///,42:00
@Ducphanminh1006,=)))),42:00
@HoangDuong-rh8fj,tele để chi,42:01
@hieuhoangdepzai,???,42:01
@peterscrown1291,Non,42:01
@bobnguyentv8177,?????????,42:01
@sbtcboa9782,??????,42:01
@tinhpham302,hay,42:01
@quanganh1241,chết tiếp =)),42:03
@huynhbiker9508,=))),42:03
@ucmanhle576,non,42:05
@giangbui5172,????????,42:06
@phuongnam8357,??,42:06
@truongpham4015,kkk,42:06
@_NguyenMinhTuan-mz8dd,đá cmnr,42:06
@chubedakdak1732,:)),42:07
@DuyTran-ib9pz,=))),42:07
@anhmuon2670,:)),42:07
@MinhNguyen-ti4mv,??,42:07
@initiald7700,ao chình,42:08
@anhtuannguyen5487,non,42:08
@letri4625,tele để chét,42:08
@BCC1203,?????,42:08
@ucang3757,?,42:09
@AnhTran-kf6tg,?????????????,42:10
@nguyenminhhoang7634,???????????????????????????,42:10
@hoangtung521,NON ha,42:11
@namphan1463,cs cản ba gaming,42:11
@minhnguyen-em1gy,đừng đánh bằng thực lực hãy soi sờ chym,42:15
@nguyenphuc2192,7 cỏ,42:16
@dywhy230,ri con,42:17
@trieutran5019,người hùng hy lạp,42:17
@kawaguchimeijin51,ơ chưa hết 15p mà a trung,42:18
@vutuandat266,tu sat,42:18
@nghiakun1012,2,42:18
@TuanNguyen-zy4ug,:))0,42:19
@phuthien9610,ri đổ,42:19
@07-leminhkhang71,3,42:20
@Ankoko-kf2tg,1,42:20
@tringuyennhominh6801, 1 2 3,42:23
@trungtheshy4902,nguoi hung hi lap,42:23
@nguyenvietthuan2k,nguoi hung` chile,42:25
@nguyenvanminh2572,messex,42:25
@DatNguyen-q6m3j,1,42:25
@shutyoudown_ld,1 2 3,42:25
@LeTrungVuongT,cu ra la chet,42:25
@abcdeghikd,??????????????????????,42:25
@ThinhNguyen-bg6vw,7 cỏ,42:28
@nn170,người hùng chile,42:28
@minhthongle3739,sa tị,42:28
@hieubiethemmoingay,2t khinh mày,42:29
@khalam3750,hài del chịu dc :>>>,42:31
@trieuchinhphuoc7014,Lộ nguyên hình ,42:31
@hieuminn9621,10k cua m to qua,42:32
@dungtrantien5711,người hùng serbia,42:32
@quocatofficial1059,?????????,42:33
@tranthanh3397,bữa giờ mới xem lại aBA,42:33
@amane7736,Tele ra feed gà,42:34
@Coldn2002,siuuuuuuuuuuuuuu,42:37
@kietpham7182,n ó tới,42:41
@thaivu10,nua,42:41
@PAINIEEEE,=]]],42:41
@vietphanvan7447,lại =,42:41
@atNguyen-oe2qq,=,42:42
@bronzevtv2655,fak3r,42:42
@xuancuong7630,lại bằng,42:42
@hj3u126,= clmm,42:42
@HieuNguyen2307,N tới,42:43
@ttb-trinhtribach6,= :)),42:44
@LinhdaraManga,lại bằng ,42:45
@quanghii3220,:))))),42:45
@son7494,factos,42:46
@giangang5105,bawngf L)))0,42:49
@khanhtoan02,bằng ,42:49
@neofriendchannel3132,Bằng bằng bằng,42:50
@sbtcboa9782,Nu cay,42:51
@joseph8842-s5m,=]],42:51
@minhnhatnguyen8088,:))))),42:51
@vukon1611,= hoài,42:52
@binhtran-dq2db,======,42:52
@ucang3757,=====,42:53
@TruongHoangVu26,======,42:53
@thinhpham8860,???? ,42:53
@nhat_minh2001,DDCM =,42:54
@huyndg215,bằng,42:55
@thanghoang6946,= cmm ,42:56
@hungDang-lr8mj,cuc the,42:56
@SonNguyen-tl7xf,Đá stream hả ta,42:57
@khanhbui8284,má ,42:59
@satboi,bằng clmm,42:59
@theshy6715,pằng :))),43:00
@nguyenminhhoang7634,cay,43:00
@TuanNguyen-zy4ug,:))),43:01
@hoangvinh8273,tới nữa,43:01
@mainyasuo200nam5,concho spam,43:05
@hvu2212,bằng tới,43:07
@angnguyenhai6944,=)))),43:08
@rimne9984,+69,43:08
@nhathoang24,======,43:09
@ten.5985,nó bằng tới,43:09
@phantrungphuc7737,bằng,43:10
@nhandaothien19,tắt điiii,43:10
@trevorduong4983,======,43:13
@wigaming7611,:))),43:14
@phuxuan1693,legend,43:14
@kt1502W3VN,+69,43:15
@DungTran-kt7he,nó lại bắn =)),43:15
@Đồng2oxit,dơ,43:15
@truongchihoa5663,hello ba,43:19
@trufnnguyen1902,dịa stream ở đau vậy,43:20
@khalam3750,băng :>>.,43:21
@vienvien9949,chết đây =))),43:26
@tatvu777,bằng lâu vậy clm,43:27
@nghiado8085,bằng clmm,43:28
@ucang3757,cười vcl,43:28
@tronghoangvo3043,===,43:29
@nhoemlam0802,=))),43:30
@TuanNguyen-zy4ug,ác,43:30
@LinhdaraManga,bằng ác vcl,43:31
@nhatminh-fv2mp,má bằng miết nhức đầu vãi ,43:31
@KhanhTran-hz6pk,Không em ơi,43:31
@baoduongtrung9342,má = tới luôn,43:32
@hoangyennhi6491,yt á,43:32
@vietphanvan7447,=))))),43:32
@quangminhtran3213,còn băng là còn sấy,43:35
@mainyasuo200nam5,=))))))),43:35
@baole7954,có ,43:36
@xuancuong7630,hỏi vl,43:37
@manhmer,do,43:38
@son7494,má dơ quấ,43:38
@trungtinhoang9820,tắt dùm đi a3,43:38
@goganglaongcuongcan13thang89,+69,43:40
@nguyenvietthuan2k,fan messex ngu ,43:41
@angnguyenhai6944,bằng lâu vl,43:41
@funnyfails318,:)))) ?? lỗ nhị,43:45
@wigaming7611,hết bằng r,43:46
@ihavenoenenmies,xe,43:48
@tripham3138,Xe,43:49
@AnhTran-kf6tg,xe,43:49
@manhchien599,dơ,43:49
@khongngocanh1751,xe,43:50
@duydac3107,?,43:50
@anhtuannguyen5487,?,43:53
@tuannguyenvan8775,Xe,43:53
@huuatauduong1225,oto ?,43:54
@HieuNguyen2307,Xe,43:54
@minhoan2025,mẹc ? ,43:54
@forgiven2488,vcl bang ,43:54
@duxn9,con băng là còn sấy,43:55
@NguyenTuan-gl9xn,xe,43:55
@trunghau6806,xe :))),43:55
@talex1788,xe,43:56
@tran1933,oto,43:56
@22.nguyenthanhnhan45,hụt con xe ,43:56
@tuyetnguyen-ng6nx,xe?,43:57
@11-inhvananhuc28,xe,43:57
@huynhvanan01,Xe,43:59
@nghiatran2001,có mà aba,43:59
@cu7187,hut xe,43:59
@giangang5105,farm,43:59
@atphamthanh6716,ôt?,43:59
@davidk7448,xe,43:59
@ytcuatv7622,lambo,43:59
@-thamtungutrua2020,hết đạn,43:59
@baolong4163,-1 oto,43:59
@ThienNguyen-wb8qi,xe,44:00
@amane7736,???R,44:00
@Motitgame,car?,44:05
@tối-nay-thua-mai-nhảy-cầu,R?,44:05
@MinhTrungCDOT,CON MERC,44:06
@sontay2865,bmw,44:06
@hoangtung521,xài R để chi ha ? ,44:13
@tatvu777,r ngáo ác,44:13
@AnhAnh-xj2ti,vòng xoáy tiếng cười,44:22
@nhandaothien19,lộ,44:24
@hoangphu7700,lộ,44:24
@Daniel2kk,TrungCS,44:29
@QuanTran-rl7oh,Lộ,44:30
@thanhdiep3905,lộ,44:31
@trieutran5019,tệ,44:31
@giangbui5172,lộ,44:31
@magakino1vippro,factos,44:31
@vuhuy6437,TrungCS,44:31
@tlt36,lộ,44:35
@thanhphunguyen8166,lộ,44:36
@nghianguyen3654,nhột,44:36
@khongngocanh1751,lộ,44:38
@thinhangtruong2405,lộ,44:38
@montenegro72,Lộ,44:42
@trunghau6806,trung hụt xe,44:49
@TrieuQuocTrung,=)))))??,44:50
@amane7736,Ừ ừ ,44:55
@nguyenthaibach5989,ờ,45:01
@satboi,ừ ừ ừ,45:02
@buitien3477,ừ,45:03
@shin.thuthachfreefire,ừ ừ,45:03
@hungbui-ki8cz,ABE MẤT SE,45:06
@natto8035,ờ,45:08
@haonguyendoananh1574,ừ,45:09
@n0m0n_ey65,?,45:17
@tatvu777,lại bằng,45:18
@nhathoang24,==,45:19
@KONot-zd5vw,:)),45:23
@quangminhtran3213,lại =,45:23
@lamhuy7320,nữa,45:23
@montenegro72,Nó lại tới,45:24
@huyphat7852,nua cai lz me no,45:24
@ducphan9545,r ,45:25
@HieuNguyen2307,Cmm,45:25
@baoduongtrung9342,nữa,45:25
@vietphanvan7447,nữa,45:25
@neofriendchannel3132,Bằng nữa clm,45:26
@theshy6715,pằng =)))))))))),45:26
@hvu2212,tới,45:27
@sontay2865,bang,45:28
@tunene2629,:)))))),45:29
@minhnhatnguyen8088,nữa,45:29
@nhat3278,bằng tới,45:31
@minhnguyentruonganh5536,???,45:31
@ewqewdasd9239,vcl =,45:32
@fanboyaba4423,cười ỉa,45:34
@hoangphucle6752,=))) Trần Dần à ,45:35
@angnguyenhai3700,ac,45:37
@TuanNguyen-gv7hl,= th cha m,45:43
@hatrongquan7469,đau đầu,45:43
@anhkay2844,Kỉ niệm quá ae :)),45:43
@capta1nfurii,nhây nữa,45:43
@toilatrong2420,Hâh,45:44
@huynhbiker9508,=)),45:44
@haonguyendoananh1574,= clm,45:44
@etran9035,ss,45:44
@bbbbqeqwqw1,band no di de no pha the aba,45:45
@not3pig901,= cc,45:45
@Linglingzi323,haha,45:45
@bondamin,:)),45:45
@khanguyennguyen5033,=))))))),45:46
@ThắngND-0106,:))))₫,45:46
@MinhTrong-no3se,:)))))))))))))))))),45:46
@Motchut_13,??,45:46
@thonf,,45:46
@huyinpeace,còn băng là còn bắn,45:49
@NghiaNguyen-td5rk,hihihihihi,45:49
@nguyennambac7483,:)),45:49
@ackermanmikasa3583,?,45:49
@manhmer,ac,45:49
@maidenlonely1951,ban nó đi anh Ba,45:50
@nhattruong2175,:)))))))))),45:50
@nguyendanh6757,:))))),45:50
@thanhphunguyen8166,???????????,45:50
@sonluu7542,BANG,45:50
@quangduog7290,===== ,45:50
@hongocsang452,????,45:51
@hoangyennhi6491,ácccccccccc,45:52
@TrungNguyen-wm1vv,Non,45:52
@VietNguyen-ff9fr,ác,45:52
@minhnhatto173,hay ,45:52
@sgmoon916,????????????/,45:53
@voanvan5742,kkkk,45:53
@thanhlich3568,Nam cuc,45:53
@ductinnguyen6573,?,45:53
@jonnyhuynh2k,NON,45:53
@soninh4104,???????,45:53
@tối-nay-thua-mai-nhảy-cầu,Flash?,45:54
@NamNguyen-yr4ne,để chi,45:54
@Tan-xw5hg,hahaha,45:54
@ngoctuanpham1427,de chi ???,45:54
@tuyetnguyen-ng6nx,non,45:54
@namkhanhnguyen5772,??,45:54
@phantrungphuc7737,bằng tới,45:55
@Dinhlatao,fl????,45:55
@neofriendchannel3132,@@ rướng,45:55
@DungHoang-bp8js,? fl,45:55
@pho5468,ban dnt nó đi aba,45:55
@andanh6524,non,45:55
@VuHoang-ml3ht,:))) non,45:55
@trungtran057,??? để chi,45:56
@meaning1ess,nóng như kem,45:56
@satboi,= cc,45:56
@ndh1004,block nó đi,45:56
@huyphat7852,gheee,45:56
@quanghieuoan624,lời ròi,45:59
@nguyentrivu7661,lóng,45:59
@ToanPham-rh1rf,tran dan comebacl,46:00
@HoangViet-sv6qc,ga`,46:00
@nguyenthanhcang1483,sã,46:00
@11-inhvananhuc28,dive trụ SE,46:00
@anhtuannguyen5487,non,46:00
@tiennhat9131,non,46:01
@amane7736,Non bằng ,46:01
@tonyhuynh3361,TẮT DNT ĐI ABE,46:01
@TrieuQuocTrung,Kỉ niệm bằng :)))),46:01
@An-uz5ee,còn băng là còn sấy,46:01
@lebatoan0007,=======,46:02
@weedst1634,chào thầy. thầy ra hn chơi đi thầy,46:02
@datp96,====,46:02
@ngoctuanvo5926,= hoài,46:02
@mainyasuo200nam5,hi 3 chó,46:02
@vietphanvan7447,non,46:03
@PAINIEEEE,CÒN BĂNG LÀ CÒN SẤY ,46:03
@huytrinh8704,ồn quá a3 ơi,46:04
@fanboyaba4423,cười iae,46:05
@TrungHiếu_2603,ddaauj xanh cu doi ben nimo,46:05
@montenegro72,"Còn băng là còn sấy, anti thì thì…",46:05
@ktdeft5939,nhuc dau qua,46:05
@hvu2212,bằng tới ,46:05
@datnhanpham2805,"tuổi thơ ùa về ""=""",46:06
@KhanhTran-hz6pk,má tắt dùm Donate,46:07
@quiphattranle3057,Bang cc lool dnt,46:10
